id,created_date,year,category,name of actor,name of film
ec822e11-07bc-443e-b41f-741710ae6ee5,2022-06-21 15:14:30.604796,1933,Writing (Adaptation),Bad Girl,Edwin Burke
213bd080-2655-45b4-9133-f119b670382e,2022-06-21 15:14:30.605466,1933,Writing (Adaptation),Arrowsmith,Sidney Howard
4dfa4d63-3cde-4b69-8afb-191770500a35,2022-06-21 15:14:30.606079,1933,Writing (Adaptation),Dr. Jekyll and Mr. Hyde,"Percy Heath, Samuel Hoffenstein"
82d83064-54fe-4a65-9e84-82fab026422e,2022-06-21 15:14:30.607073,1933,Writing (Original Story),The Champ,Frances Marion
e321c5a1-3468-4ca1-a337-19c858a2b5d1,2022-06-21 15:14:30.607700,1933,Writing (Original Story),Lady and Gent,"Grover Jones, William Slavens McNutt"
d7089d17-7efd-425c-93b4-d63a0b646b03,2022-06-21 15:14:30.608340,1933,Writing (Original Story),The Star Witness,Lucien Hubbard
83f0f8ab-967c-49bb-9746-ee39ee20a0ff,2022-06-21 15:14:30.608946,1933,Writing (Original Story),What Price Hollywood?,"Adela Rogers St. Johns, Jane Murfin"
c241b051-b0fc-4563-a1a9-9a22de175eaa,2022-06-21 15:14:32.414575,1934,Actor,Charles Laughton,The Private Life of Henry VIII
020192c1-25b8-4982-a9b9-909519e29b0d,2022-06-21 15:14:32.415372,1934,Actor,Leslie Howard,Berkeley Square
28a5c536-b9c9-4f7a-a7cb-aa70796d2b58,2022-06-21 15:14:32.415886,1934,Actor,Paul Muni,I Am a Fugitive from a Chain Gang
7b740091-37ee-40fd-a4a8-4fd715263e98,2022-06-21 15:14:32.416762,1934,Actress,Katharine Hepburn,Morning Glory
768db492-d85e-4528-9d5e-a6d7800e74d1,2022-06-21 15:14:32.417296,1934,Actress,May Robson,Lady for a Day
78261c5b-d712-46d0-8e38-3fbcdd4892f0,2022-06-21 15:14:32.417789,1934,Actress,Diana Wynyard,Cavalcade
c3e596eb-3169-4aa9-839a-8795d7eeb0a5,2022-06-21 15:14:32.418570,1934,Art Direction,Cavalcade,William S. Darling
44293ee9-e764-44d3-be5b-5c42ff336714,2022-06-21 15:14:32.419053,1934,Art Direction,A Farewell to Arms,"Hans Dreier, Roland Anderson"
6a929131-b350-4ce6-bf98-e88dcc8ddc07,2022-06-21 15:14:32.419523,1934,Art Direction,When Ladies Meet,Cedric Gibbons
388f1258-05b8-419a-b36d-e497fd93d464,2022-06-21 15:14:32.420913,1934,Cinematography,A Farewell to Arms,"Charles Bryant Lang, Jr."
039c9598-e1b0-46c2-aede-f8223021c337,2022-06-21 15:14:32.421425,1934,Cinematography,Reunion in Vienna,George J. Folsey
cf932ae4-1225-4c0a-9e8e-3ca3cbc50294,2022-06-21 15:14:32.421897,1934,Cinematography,The Sign of the Cross,Karl Struss
e69dd63e-e95a-4015-8d72-00261192200d,2022-06-21 15:14:32.422877,1934,Directing,Cavalcade,Frank Lloyd
114b33ad-8e32-468f-9843-b4a507721ec7,2022-06-21 15:14:32.423524,1934,Directing,Lady for a Day,Frank Capra
2f510cad-7f5c-4f57-9b12-47bad5f62ce3,2022-06-21 15:14:32.424168,1934,Directing,Little Women,George Cukor
162d7d72-aaa8-4d4f-922b-f0b879e46117,2022-06-21 15:14:32.425531,1934,Outstanding Production,Cavalcade,Fox
eb4f1b73-cf1b-4731-835b-62193c04d92e,2022-06-21 15:14:32.426745,1934,Outstanding Production,A Farewell to Arms,Paramount
f1ff0bdc-c046-46f2-ab88-4d214ead8855,2022-06-21 15:14:32.427411,1934,Outstanding Production,42nd Street,Warner Bros.
8252fbd1-ddfe-4851-bd5c-bf670146e77d,2022-06-21 15:14:32.428116,1934,Outstanding Production,I Am a Fugitive from a Chain Gang,Warner Bros.
48a2a5b7-b247-423f-999a-29a551e68a1a,2022-06-21 15:14:32.428726,1934,Outstanding Production,Lady for a Day,Columbia
ec0d1f18-aa4f-47cb-9425-d7212b1b0aa9,2022-06-21 15:14:32.429220,1934,Outstanding Production,Little Women,RKO Radio
9e129763-2b46-4b19-b2a5-6aba6498fa57,2022-06-21 15:14:32.429698,1934,Outstanding Production,The Private Life of Henry VIII,London Films
dbc33a1d-71f6-4eea-9697-a8a814b02a8f,2022-06-21 15:14:32.430432,1934,Outstanding Production,She Done Him Wrong,Paramount
9b45808a-6893-4925-a81e-595688967f8a,2022-06-21 15:14:32.432661,1934,Outstanding Production,Smilin' Through,Metro-Goldwyn-Mayer
3774cfd9-277f-41f7-b64d-66d0fcbc43e5,2022-06-21 15:14:32.433936,1934,Outstanding Production,State Fair,Fox
977a928e-09da-47a7-8cba-a5576b434a9b,2022-06-21 15:14:32.436093,1934,Short Subject (Cartoon),The Three Little Pigs,"Walt Disney, Producer"
c17fdd42-dc92-42b9-8382-cf4737922202,2022-06-21 15:14:32.436712,1934,Short Subject (Cartoon),Building a Building,"Walt Disney, Producer"
a62e2f76-233c-4d2f-ade1-43193d7b6a2c,2022-06-21 15:14:32.437348,1934,Short Subject (Cartoon),The Merry Old Soul,"Walter Lantz, Producer"
162bf9bb-4f62-4202-a49b-581432cf2be6,2022-06-21 15:14:32.438304,1934,Short Subject (Comedy),So This Is Harris,"Louis Brock, Producer"
312880fa-98c0-474e-a9b3-1d00d782635c,2022-06-21 15:14:32.438851,1934,Short Subject (Comedy),Mister Mugg,"Warren Doane, Producer"
f4c3952e-7059-4a21-8d93-cf50f0348bba,2022-06-21 15:14:32.439397,1934,Short Subject (Comedy),A Preferred List,"Louis Brock, Producer"
c496f3dc-ce2c-49b0-ae6d-0cf2226b00e3,2022-06-21 15:14:32.440279,1934,Short Subject (Novelty),Krakatoa,"Joe Rock, Producer"
fbe804a6-b439-4416-b5e9-20e406c54f2b,2022-06-21 15:14:32.440812,1934,Short Subject (Novelty),Menu,"Pete Smith, Producer"
988fd6be-6698-4e8e-8a3a-eb7c1f80aa6c,2022-06-21 15:14:32.441327,1934,Short Subject (Novelty),The Sea,Educational
62df6dd0-99fb-4a4b-9797-6b33bf62d86a,2022-06-21 15:14:32.442225,1934,Sound Recording,A Farewell to Arms,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director"
8b01cb55-803b-4c10-915e-463b5ec73341,2022-06-21 15:14:32.442759,1934,Sound Recording,42nd Street,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director"
d3270b19-2754-4de1-b6d8-1b60d93bf925,2022-06-21 15:14:32.443281,1934,Sound Recording,Gold Diggers of 1933,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director"
769eae3e-072d-4b33-932b-ab6d2e1ed445,2022-06-21 15:14:32.443798,1934,Sound Recording,I Am a Fugitive from a Chain Gang,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director"
a6329c30-1129-4446-9837-09d3e5bde19f,2022-06-21 15:14:32.444707,1934,Writing (Adaptation),Little Women,"Victor Heerman, Sarah Y. Mason"
253ea907-6509-4797-ad43-fd8bbf5a5e07,2022-06-21 15:14:32.445520,1934,Writing (Adaptation),Lady for a Day,Robert Riskin
9d028adb-a45e-42a5-868e-78cbc2456e19,2022-06-21 15:14:32.446324,1934,Writing (Adaptation),State Fair,"Paul Green, Sonya Levien"
88ee514f-fac7-4907-9176-d9f4b72eb7fb,2022-06-21 15:14:32.447311,1934,Writing (Original Story),One Way Passage,Robert Lord
2e96455c-56b2-426a-8d0e-f22c6bf65f4b,2022-06-21 15:14:32.447971,1934,Writing (Original Story),The Prizefighter and the Lady,Frances Marion
101b9b62-dfa1-489c-bdba-04eaf04fa30f,2022-06-21 15:14:32.448605,1934,Writing (Original Story),Rasputin and the Empress,Charles MacArthur
73c2ffb1-000d-4ce0-9bdf-cd8d1d540b6f,2022-06-21 15:14:33.964678,1935,Actor,Clark Gable,It Happened One Night
c5352788-5813-4f69-9098-be2f955cb3f4,2022-06-21 15:14:33.965357,1935,Actor,Frank Morgan,The Affairs of Cellini
75703397-b022-44e0-aaf9-385fd185d52e,2022-06-21 15:14:33.965879,1935,Actor,William Powell,The Thin Man
0b2cbdd1-b9b4-4f01-a9ab-6792937ced15,2022-06-21 15:14:33.966736,1935,Actress,Claudette Colbert,It Happened One Night
2fff3661-c275-40df-b890-c3a0db73764d,2022-06-21 15:14:33.967239,1935,Actress,Bette Davis,Of Human Bondage
04d8d5c9-be18-471e-8ba0-5016ba14fc28,2022-06-21 15:14:33.967758,1935,Actress,Grace Moore,One Night of Love
47e62596-4f9f-4376-824b-0d43468ef456,2022-06-21 15:14:33.968218,1935,Actress,Norma Shearer,The Barretts of Wimpole Street
368e578b-4171-47e2-987d-5e30d3f81fd5,2022-06-21 15:14:33.969007,1935,Art Direction,The Merry Widow,"Cedric Gibbons, Frederic Hope"
0d7ee00d-77f7-4036-a948-00061069b7c8,2022-06-21 15:14:33.969493,1935,Art Direction,The Affairs of Cellini,Richard Day
b520edab-598d-46a7-a34f-73d51561f76c,2022-06-21 15:14:33.969978,1935,Art Direction,The Gay Divorcee,"Van Nest Polglase, Carroll Clark"
34acef81-b7a3-4d06-8057-0449fe0d0f0e,2022-06-21 15:14:33.970790,1935,Assistant Director,Viva Villa!,John Waters
06ba80df-48b6-4434-9756-95519e43ff97,2022-06-21 15:14:33.971274,1935,Assistant Director,Cleopatra,Cullen Tate
28e0b899-f7c0-40ed-a5e3-3ec3335b0f79,2022-06-21 15:14:33.971739,1935,Assistant Director,Imitation of Life,Scott Beal
365c6cf9-b60d-4dbc-af54-de7d49482562,2022-06-21 15:14:33.972619,1935,Cinematography,Cleopatra,Victor Milner
e75a3137-e824-4bb4-ac5b-4789bec1a520,2022-06-21 15:14:33.973112,1935,Cinematography,The Affairs of Cellini,Charles Rosher
92670858-36fd-496a-9ea3-f51e82d5b4ad,2022-06-21 15:14:33.973586,1935,Cinematography,Operator 13,George Folsey
6f8f69d8-57a4-422c-9df1-6ffc3cca186d,2022-06-21 15:14:33.974434,1935,Directing,It Happened One Night,Frank Capra
759e7d61-58c0-4314-a824-362f83857577,2022-06-21 15:14:33.974988,1935,Directing,One Night of Love,Victor Schertzinger
0ecfe139-1929-4ba7-b4db-9fe06af68a1a,2022-06-21 15:14:33.975518,1935,Directing,The Thin Man,W. S. Van Dyke
7b9b0c55-8958-4acc-860a-26a52009059a,2022-06-21 15:14:33.976339,1935,Film Editing,Eskimo,Conrad Nervig
57414b77-615c-4f8d-911e-9a57bbf26c94,2022-06-21 15:14:33.976824,1935,Film Editing,Cleopatra,Anne Bauchens
27bf6a4c-7cf6-4af9-8345-300c93b27b83,2022-06-21 15:14:33.977288,1935,Film Editing,One Night of Love,Gene Milford
a90fbc12-2523-4065-98bd-638fb3da3c3c,2022-06-21 15:14:33.978095,1935,Music (Scoring),One Night of Love,"Columbia Studio Music Department, Louis Silvers, head of department  (Thematic Music by Victor Schertzinger and Gus Kahn)"
e8339940-940b-4274-ba33-cff1c9dc75c8,2022-06-21 15:14:33.978653,1935,Music (Scoring),The Gay Divorcee,"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Kenneth Webb and Samuel Hoffenstein)"
82df9634-9a72-4957-9fb7-c98144f54440,2022-06-21 15:14:33.979250,1935,Music (Scoring),The Lost Patrol,"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)"
a73d6ca2-e53e-4ae1-915f-69c24afb9e19,2022-06-21 15:14:33.980295,1935,Music (Song),The Gay Divorcee,"The Continental in ""The Gay Divorcee"" Music by Con Conrad; Lyrics by Herb Magidson"
41ab2f04-c923-45e7-9152-12879aef0474,2022-06-21 15:14:33.980961,1935,Music (Song),Flying Down to Rio,"Carioca in ""Flying Down to Rio"" Music by Vincent Youmans; Lyrics by Edward Eliscu and Gus Kahn"
dd1c94df-1316-44e0-9e34-2a82e33abc28,2022-06-21 15:14:33.981773,1935,Music (Song),She Loves Me Not,"Love In Bloom in ""She Loves Me Not"" Music by Ralph Rainger; Lyrics by Leo Robin"
88d5c846-814f-4e8e-b564-bf870ca5072b,2022-06-21 15:14:33.983593,1935,Outstanding Production,It Happened One Night,Columbia
f99feffc-0213-4124-902e-b61f1e51e702,2022-06-21 15:14:33.984535,1935,Outstanding Production,The Barretts of Wimpole Street,Metro-Goldwyn-Mayer
1f0f9e59-1c01-4837-b328-3b7b9115be19,2022-06-21 15:14:33.985236,1935,Outstanding Production,Cleopatra,Paramount
b318977d-8b93-41d7-bdb0-26df66473881,2022-06-21 15:14:33.986009,1935,Outstanding Production,Flirtation Walk,First National
634d45a7-211f-46fe-b1b3-60b0bf0a062e,2022-06-21 15:14:33.988338,1935,Outstanding Production,The Gay Divorcee,RKO Radio
5057ebeb-6d46-4548-a3b1-c7849408bff9,2022-06-21 15:14:33.988982,1935,Outstanding Production,Here Comes the Navy,Warner Bros.
4324dee1-0920-4bd3-b96b-7bd02cf23e24,2022-06-21 15:14:33.989610,1935,Outstanding Production,The House of Rothschild,20th Century
f44a8598-ca85-457d-828d-187626e01ff8,2022-06-21 15:14:33.990142,1935,Outstanding Production,Imitation of Life,Universal
911486b4-c177-4c2a-82e8-9b7472c29634,2022-06-21 15:14:33.990851,1935,Outstanding Production,One Night of Love,Columbia
ada302ef-261b-41ff-91f1-047a15e421f8,2022-06-21 15:14:33.991507,1935,Outstanding Production,The Thin Man,Metro-Goldwyn-Mayer
cea4be77-4186-46f0-94af-1d14c1e7bc83,2022-06-21 15:14:33.996645,1935,Outstanding Production,Viva Villa!,Metro-Goldwyn-Mayer
c9370f5b-c8d6-4bf4-a065-74e25293f8dd,2022-06-21 15:14:33.997455,1935,Outstanding Production,The White Parade,Jesse L. Lasky (production company)
46d61810-0b5a-4058-b19e-d509e5e5914a,2022-06-21 15:14:33.998618,1935,Short Subject (Cartoon),The Tortoise and the Hare,"Walt Disney, Producer"
198284c9-621f-4ecf-8493-9deee6273dd3,2022-06-21 15:14:33.999324,1935,Short Subject (Cartoon),Holiday Land,"Charles Mintz, Producer"
f778b01d-18b8-4427-b85b-1611fc416062,2022-06-21 15:14:34.000428,1935,Short Subject (Cartoon),Jolly Little Elves,"Walter Lantz, Producer"
c889f5fa-ff1a-48ff-ae95-5622a02bb26b,2022-06-21 15:14:34.002968,1935,Short Subject (Comedy),La Cucaracha,"Kenneth Macgowan, Producer"
d1b0e6ec-53e3-4f79-a64d-ed95f65a1fda,2022-06-21 15:14:34.003984,1935,Short Subject (Comedy),Men in Black,"Jules White, Producer"
d7ccd3e8-a771-4fd8-9a8a-941e88e74772,2022-06-21 15:14:34.005002,1935,Short Subject (Comedy),"What, No Men!",Warner Bros.
2a3ce169-92f5-407b-abb0-08bec524df86,2022-06-21 15:14:34.006219,1935,Short Subject (Novelty),City of Wax,"Stacy Woodard and Horace Woodard, Producers"
8a6ec6cd-ab56-4974-82fb-ddf58e8df7c0,2022-06-21 15:14:34.007268,1935,Short Subject (Novelty),Bosom Friends,Skibo Productions
28e7848a-74c2-4931-8f9a-2367cb97361e,2022-06-21 15:14:34.007864,1935,Short Subject (Novelty),Strikes and Spares,"Pete Smith, Producer"
344fcac3-9a60-4d4b-81d0-5318a0885caa,2022-06-21 15:14:34.009170,1935,Sound Recording,One Night of Love,"Columbia Studio Sound Department, John Livadary, Sound Director"
2826cf46-d3c4-4d4f-8151-556ba792f496,2022-06-21 15:14:34.011648,1935,Sound Recording,The Affairs of Cellini,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director"
2a43cc6b-8e3f-40ca-97b3-68aea17e4170,2022-06-21 15:14:34.012251,1935,Sound Recording,Cleopatra,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director"
10a6b0f0-6934-41c1-8436-17e7060b8652,2022-06-21 15:14:34.012775,1935,Sound Recording,Flirtation Walk,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director"
13adc131-3ce7-4dc7-97cb-5313d679d712,2022-06-21 15:14:34.013296,1935,Sound Recording,The Gay Divorcee,"RKO Radio Studio Sound Department, Carl Dreher, Sound Director"
2e49793c-920f-44dd-8adf-4615f7d40c1e,2022-06-21 15:14:34.013990,1935,Sound Recording,Imitation of Life,"Universal Studio Sound Department, Theodore Soderberg, Sound Director"
1a6fba1c-b019-42b7-a743-74e5eb2d1a7b,2022-06-21 15:14:34.014821,1935,Sound Recording,Viva Villa!,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
43fea010-48b6-4f77-abe2-64364ec1ed2e,2022-06-21 15:14:34.015539,1935,Sound Recording,The White Parade,"Fox Studio Sound Department, E. H. Hansen, Sound Director"
124a8955-0c54-461a-8721-c2ad5f131d17,2022-06-21 15:14:34.017287,1935,Writing (Adaptation),It Happened One Night,Robert Riskin
e377b776-edd2-4638-9795-0fb072f1c320,2022-06-21 15:14:34.019149,1935,Writing (Adaptation),The Thin Man,"Frances Goodrich, Albert Hackett"
26f27ccc-5091-4960-be7a-b8c447b10332,2022-06-21 15:14:34.019947,1935,Writing (Adaptation),Viva Villa!,Ben Hecht
80d3d195-757c-49f7-befe-f387ae35864d,2022-06-21 15:14:34.021136,1935,Writing (Original Story),Manhattan Melodrama,Arthur Caesar
bfbb411e-72b3-4c73-9532-7127d290c1df,2022-06-21 15:14:34.021987,1935,Writing (Original Story),Hide-Out,Mauri Grashin
ac90f482-db66-4cb7-9453-7bcf34a00afb,2022-06-21 15:14:34.022820,1935,Writing (Original Story),The Richest Girl in the World,Norman Krasna
84a228b7-2fc8-47fa-a7bb-3e47d78f49ac,2022-06-21 15:14:35.039663,1936,Actor,Victor McLaglen,The Informer
5e702f07-5c40-4ad5-ac75-e0ec1cb85f1b,2022-06-21 15:14:35.040424,1936,Actor,Clark Gable,Mutiny on the Bounty
9061235d-28f1-4e49-9479-038de781d3b0,2022-06-21 15:14:35.040921,1936,Actor,Charles Laughton,Mutiny on the Bounty
16949064-d5a1-4d3f-be73-43d634f6296d,2022-06-21 15:14:35.041402,1936,Actor,Paul Muni,Black Fury
fea16e5f-f9b7-4514-85e7-d3fe828dda9d,2022-06-21 15:14:35.041904,1936,Actor,Franchot Tone,Mutiny on the Bounty
bc5f3817-9299-49b7-abdb-7aa2947b051f,2022-06-21 15:14:35.042836,1936,Actress,Bette Davis,Dangerous
e4bf77f9-1577-4daa-9656-58672e9d3fed,2022-06-21 15:14:35.043345,1936,Actress,Elisabeth Bergner,Escape Me Never
a7a65cbe-464b-4d40-aca6-3ba7daadea6e,2022-06-21 15:14:35.043823,1936,Actress,Claudette Colbert,Private Worlds
73935aa5-bc6a-4c98-8788-211f62aa5ecc,2022-06-21 15:14:35.044297,1936,Actress,Katharine Hepburn,Alice Adams
118dbe1b-06f9-4d00-a36d-ac5c45ae5b6d,2022-06-21 15:14:35.044765,1936,Actress,Miriam Hopkins,Becky Sharp
7de79fb4-c618-44a5-99e9-32d9fd3f7bb6,2022-06-21 15:14:35.045273,1936,Actress,Merle Oberon,The Dark Angel
ea62d905-d615-4ba5-84f9-d72ee2d5e872,2022-06-21 15:14:35.046074,1936,Art Direction,The Dark Angel,Richard Day
7e4cc702-a218-4dc7-919b-da3bde93cfb9,2022-06-21 15:14:35.046599,1936,Art Direction,The Lives of a Bengal Lancer,"Hans Dreier, Roland Anderson"
223d851f-bc8b-4482-8091-72279e61e042,2022-06-21 15:14:35.047103,1936,Art Direction,Top Hat,"Van Nest Polglase, Carroll Clark"
84af5cf4-ef22-4618-a8d1-8d645db85140,2022-06-21 15:14:35.047944,1936,Assistant Director,The Lives of a Bengal Lancer,"Clem Beauchamp, Paul Wing"
afe32a95-65e7-49f7-9e14-7ce7b1111345,2022-06-21 15:14:35.048452,1936,Assistant Director,David Copperfield,Joseph Newman
70262e09-10f4-4387-90fc-6ff3f00b6904,2022-06-21 15:14:35.048931,1936,Assistant Director,Les Miserables,Eric Stacey
a7b7d992-2eb0-46cf-82fa-21806f7a8ef2,2022-06-21 15:14:35.049420,1936,Assistant Director,A Midsummer Night's Dream,Sherry Shourds
83e3077f-db1d-42f3-8ae2-2358e8f5f841,2022-06-21 15:14:35.050315,1936,Cinematography,A Midsummer Night's Dream,Hal Mohr
ea4823b9-03c4-457b-bdc8-75c376f314a7,2022-06-21 15:14:35.050916,1936,Cinematography,Barbary Coast,Ray June
bb7ced57-ff8b-44fb-abd9-3fa47cfdb6db,2022-06-21 15:14:35.051467,1936,Cinematography,The Crusades,Victor Milner
38630b6f-61af-4e97-861a-6e731866e45d,2022-06-21 15:14:35.052082,1936,Cinematography,Les Miserables,Gregg Toland
232badc0-d81d-4c15-b31a-a5e6e2740166,2022-06-21 15:14:35.053149,1936,Dance Direction,Broadway Melody of 1936,"""I've Got a Feeling You're Fooling"" from ""Broadway Melody of 1936"""
b850d5de-e97c-4ba1-bb89-ce82d03738e0,2022-06-21 15:14:35.053735,1936,Dance Direction,Folies Bergere,"""Straw Hat"" from ""Folies Bergere"""
fe8fa80e-ff83-4e73-a36c-5d900de4257a,2022-06-21 15:14:35.054532,1936,Dance Direction,Gold Diggers of 1935,"""The Words Are In My Heart"" from ""Gold Diggers of 1935"""
b568c686-4575-463c-8734-d09e81e77e3c,2022-06-21 15:14:35.055337,1936,Dance Direction,Go into Your Dance,"""Latin from Manhattan"" from ""Go into Your Dance"""
91ec3d29-f203-4fb0-aa8d-a494bd8cbd80,2022-06-21 15:14:35.056221,1936,Dance Direction,Broadway Hostess,"""Playboy from Paree"" from ""Broadway Hostess"""
a2ce45a1-ac59-4c1d-a619-719bf743286b,2022-06-21 15:14:35.057196,1936,Dance Direction,King of Burlesque,"""Too Good To Be True"" from ""King of Burlesque"""
dd082cf4-d6b0-4075-a3ae-3bd7a3a4c505,2022-06-21 15:14:35.058167,1936,Dance Direction,Top Hat,"""Top Hat, White Tie, and Tails"" from ""Top Hat"""
96594489-6387-449e-b281-26e2b3468060,2022-06-21 15:14:35.058991,1936,Dance Direction,Big Broadcast of 1936,"""It's the Animal in Me"" from ""Big Broadcast of 1936"""
90e0b0be-7b33-448b-938a-d22c021b2c68,2022-06-21 15:14:35.059559,1936,Dance Direction,All the King's Horses,"""Viennese Waltz"" from ""All the King's Horses"""
db6404b6-2001-453e-8e60-724542484a7a,2022-06-21 15:14:35.060063,1936,Dance Direction,She,"""Hall of Kings"" from ""She"""
c1233b16-fa6d-4e9b-86d8-4b8a4ed65809,2022-06-21 15:14:35.061047,1936,Directing,The Informer,John Ford
3113562e-e73d-406a-b1b5-9f750c729b7a,2022-06-21 15:14:35.061904,1936,Directing,Captain Blood,Michael Curtiz
150be7be-5ffd-43c6-b53c-394e29187391,2022-06-21 15:14:35.062558,1936,Directing,The Lives of a Bengal Lancer,Henry Hathaway
5ae68fbf-22a9-4d83-aaed-60579d3db86c,2022-06-21 15:14:35.064937,1936,Directing,Mutiny on the Bounty,Frank Lloyd
4e76dc6e-8ebf-4ac6-ab03-1029d113e8d6,2022-06-21 15:14:35.066070,1936,Film Editing,A Midsummer Night's Dream,Ralph Dawson
bd3c10f7-770f-49f9-81c5-28b0e640509d,2022-06-21 15:14:35.066838,1936,Film Editing,David Copperfield,Robert J. Kern
57d3e71b-b96c-4e91-aa4c-f2b662a72e8a,2022-06-21 15:14:35.067552,1936,Film Editing,The Informer,George Hively
80a4bec8-82c8-47c8-a3b0-75c1c5e7a7ab,2022-06-21 15:14:35.069368,1936,Film Editing,Les Miserables,Barbara McLean
f975dc7c-6bac-4edf-80ca-fa62322d9f3f,2022-06-21 15:14:35.069916,1936,Film Editing,The Lives of a Bengal Lancer,Ellsworth Hoagland
bfcb65c6-59b3-4987-af82-5e9c6a474aa5,2022-06-21 15:14:35.070427,1936,Film Editing,Mutiny on the Bounty,Margaret Booth
863cdde9-e6dc-4eba-b1e0-bee14870508b,2022-06-21 15:14:35.071308,1936,Music (Scoring),The Informer,"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)"
eddaccc1-002d-4674-b144-7816ad7ba4e1,2022-06-21 15:14:35.071842,1936,Music (Scoring),Captain Blood,"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)"
dea072c7-9594-4106-acaa-9310b74a1c5e,2022-06-21 15:14:35.072433,1936,Music (Scoring),Mutiny on the Bounty,"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)"
9b12f78c-46c7-4a8f-95e3-ef0970ea126a,2022-06-21 15:14:35.072967,1936,Music (Scoring),Peter Ibbetson,"Paramount Studio Music Department, Irvin Talbot, head of department  (Score by Ernst Toch)"
24a5a99f-239a-401d-9ae1-a561cc8f3b60,2022-06-21 15:14:35.073847,1936,Music (Song),Gold Diggers of 1935,"Lullaby Of Broadway in ""Gold Diggers of 1935"" Music by Harry Warren; Lyrics by Al Dubin"
5fce5a2e-3b44-41d4-872e-1096bb213267,2022-06-21 15:14:35.074611,1936,Music (Song),Top Hat,"Cheek To Cheek in ""Top Hat"" Music and Lyrics by Irving Berlin"
4eb8ffa0-4296-47b6-820a-d7e536081a2f,2022-06-21 15:14:35.075321,1936,Music (Song),Roberta,"Lovely To Look At in ""Roberta"" Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh"
06561878-47e7-4af5-b038-f9c42f73f431,2022-06-21 15:14:35.076815,1936,Outstanding Production,Mutiny on the Bounty,Metro-Goldwyn-Mayer
85981baa-3b1e-4a9a-8633-8b9d982c3c7e,2022-06-21 15:14:35.077486,1936,Outstanding Production,Alice Adams,RKO Radio
df81f96e-5049-4300-b7f8-ff91bea5eee6,2022-06-21 15:14:35.078663,1936,Outstanding Production,Broadway Melody of 1936,Metro-Goldwyn-Mayer
f860d15b-7938-4ac5-99aa-78df4158289b,2022-06-21 15:14:35.079314,1936,Outstanding Production,Captain Blood,Cosmopolitan
26b561c0-40f9-4832-86fe-f9dd5718446b,2022-06-21 15:14:35.079870,1936,Outstanding Production,David Copperfield,Metro-Goldwyn-Mayer
0bf8c4db-b252-49a7-ae0c-d08179d3c0bd,2022-06-21 15:14:35.080398,1936,Outstanding Production,The Informer,RKO Radio
1ef47914-e28c-4d35-b58d-b5778f7745ae,2022-06-21 15:14:35.081100,1936,Outstanding Production,Les Miserables,20th Century
bc4fbb23-c146-4782-95be-12e45defee1b,2022-06-21 15:14:35.081843,1936,Outstanding Production,The Lives of a Bengal Lancer,Paramount
57d4d638-033d-4a9e-a5ea-60caefc34994,2022-06-21 15:14:35.082665,1936,Outstanding Production,A Midsummer Night's Dream,Warner Bros.
e18b30b3-4dd0-4856-8dcc-4c2948dd989b,2022-06-21 15:14:35.083824,1936,Outstanding Production,Naughty Marietta,Metro-Goldwyn-Mayer
